"yearDraft","numberPickOverall","numberRound","numberRoundPick","namePlayer","nameOrganizationFrom","typeOrganizationFrom","idPlayer","idTeam","nameTeam","PLAYER_PROFILE_FLAG","slugOrganizationTypeFrom","locationOrganizationFrom","slugTeam","urlPlayerHeadshot"
2003,34,2,5,"Sofoklis Schortsanitis","Iraklis Thessaloniki B.C.","Other Team/Club",2577,1610612746,"Los Angeles Clippers",0,"PRO","Greece","LAC","RESOURCE/default_player.png"
2003,35,2,6,"Szymon Szewczyk","Basketball Lowen Braunschweig","Other Team/Club",2578,1610612749,"Milwaukee Bucks",0,"PRO","Germany","MIL","RESOURCE/default_player.png"
2003,36,2,7,"Mario Austin","Mississippi State","College/University",2579,1610612741,"Chicago Bulls",0,"COL",NA,"CHI","RESOURCE/default_player.png"
2003,37,2,8,"Travis Hansen","Brigham Young","College/University",2580,1610612737,"Atlanta Hawks",1,"COL",NA,"ATL","RESOURCE/default_player.png"
2003,38,2,9,"Steve Blake","Maryland","College/University",2581,1610612764,"Washington Wizards",1,"COL",NA,"WAS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2581.png"
2003,39,2,10,"Slavko Vranes","KK Buducnost Podgorica","Other Team/Club",2582,1610612752,"New York Knicks",1,"PRO","Montenegro","NYK","RESOURCE/default_player.png"
2003,40,2,11,"Derrick Zimmerman","Mississippi State","College/University",2583,1610612744,"Golden State Warriors",1,"COL",NA,"GSW","RESOURCE/default_player.png"
2003,41,2,12,"Willie Green","Detroit Mercy","College/University",2584,1610612760,"Oklahoma City Thunder",1,"COL",NA,"OKC","RESOURCE/default_player.png"
2003,42,2,13,"Zaza Pachulia","Ulkerspor","Other Team/Club",2585,1610612753,"Orlando Magic",1,"PRO","Turkey","ORL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2585.png"
2003,43,2,14,"Keith Bogans","Kentucky","College/University",2586,1610612749,"Milwaukee Bucks",1,"COL",NA,"MIL","RESOURCE/default_player.png"
2003,44,2,15,"Malick Badiane","TV Langen","Other Team/Club",2587,1610612745,"Houston Rockets",1,"PRO","Germany","HOU","RESOURCE/default_player.png"
2003,45,2,16,"Matt Bonner","Florida","College/University",2588,1610612741,"Chicago Bulls",1,"COL",NA,"CHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2588.png"
2003,46,2,17,"Sani Becirovic","Virtus Pallacanestro Bologna","Other Team/Club",2589,1610612743,"Denver Nuggets",1,"PRO","Italy","DEN","RESOURCE/default_player.png"
2003,47,2,18,"Mo Williams","Alabama","College/University",2590,1610612762,"Utah Jazz",1,"COL",NA,"UTA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2590.png"
2003,48,2,19,"James Lang","Central Park Christian","High School",2591,1610612740,"New Orleans Pelicans",1,"HS",NA,"NOP","RESOURCE/default_player.png"
2003,49,2,20,"James Jones","Miami (FL)","College/University",2592,1610612754,"Indiana Pacers",1,"COL",NA,"IND","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2592.png"
2003,50,2,21,"Paccelis Morlende","JDA Dijon Basket","Other Team/Club",2593,1610612755,"Philadelphia 76ers",0,"PRO","France","PHI","RESOURCE/default_player.png"
2003,51,2,22,"Kyle Korver","Creighton","College/University",2594,1610612751,"Brooklyn Nets",1,"COL",NA,"BKN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2594.png"
2003,52,2,23,"Remon Van de Hare","FC Barcelona Basquet","Other Team/Club",2595,1610612761,"Toronto Raptors",0,"PRO","Spain","TOR","RESOURCE/default_player.png"
2003,53,2,24,"Tommy Smith","Arizona State","College/University",2596,1610612741,"Chicago Bulls",1,"COL",NA,"CHI","RESOURCE/default_player.png"
2003,54,2,25,"Nedzad Sinanovic","HKK Brotnjo","Other Team/Club",2597,1610612757,"Portland Trail Blazers",0,"PRO","Bosnia and Herzegovina","POR","RESOURCE/default_player.png"
2003,55,2,26,"Rick Rickert","Minnesota","College/University",2598,1610612750,"Minnesota Timberwolves",1,"COL",NA,"MIN","RESOURCE/default_player.png"
2003,56,2,27,"Brandon Hunter","Ohio","College/University",2599,1610612738,"Boston Celtics",1,"COL",NA,"BOS","RESOURCE/default_player.png"
2003,57,2,28,"Xue Yuyang","Hong Kong Flying Dragons","Other Team/Club",2600,1610612742,"Dallas Mavericks",0,"PRO","China","DAL","RESOURCE/default_player.png"
2003,58,2,29,"Andreas Glyniadakis","A.E.K. Athens B.C.","Other Team/Club",2601,1610612765,"Detroit Pistons",1,"PRO","Greece","DET","RESOURCE/default_player.png"
2002,1,1,1,"Yao Ming","Shanghai Sharks","Other Team/Club",2397,1610612745,"Houston Rockets",1,"PRO","China","HOU","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2397.png"
2002,2,1,2,"Jay Williams","Duke","College/University",2398,1610612741,"Chicago Bulls",1,"COL",NA,"CHI","RESOURCE/default_player.png"
2002,3,1,3,"Mike Dunleavy","Duke","College/University",2399,1610612744,"Golden State Warriors",1,"COL",NA,"GSW","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2399.png"
2002,4,1,4,"Drew Gooden","Kansas","College/University",2400,1610612763,"Memphis Grizzlies",1,"COL",NA,"MEM","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2400.png"
2002,5,1,5,"Nikoloz Tskitishvili","Universo Treviso Basket","Other Team/Club",2401,1610612743,"Denver Nuggets",1,"PRO","Italy","DEN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2401.png"
2002,6,1,6,"Dajuan Wagner","Memphis","College/University",2402,1610612739,"Cleveland Cavaliers",1,"COL",NA,"CLE","RESOURCE/default_player.png"
2002,7,1,7,"Nene","CR Vasco da Gama","Other Team/Club",2403,1610612752,"New York Knicks",1,"PRO","Brazil","NYK","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2403.png"
2002,8,1,8,"Chris Wilcox","Maryland","College/University",2404,1610612746,"Los Angeles Clippers",1,"COL",NA,"LAC","RESOURCE/default_player.png"
2002,9,1,9,"Amar'e Stoudemire","Cypress Creek","High School",2405,1610612756,"Phoenix Suns",1,"HS",NA,"PHX","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2405.png"
2002,10,1,10,"Caron Butler","Connecticut","College/University",2406,1610612748,"Miami Heat",1,"COL",NA,"MIA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2406.png"
2002,11,1,11,"Jared Jeffries","Indiana","College/University",2407,1610612764,"Washington Wizards",1,"COL",NA,"WAS","RESOURCE/default_player.png"
2002,12,1,12,"Melvin Ely","Fresno State","College/University",2408,1610612746,"Los Angeles Clippers",1,"COL",NA,"LAC","RESOURCE/default_player.png"
2002,13,1,13,"Marcus Haislip","Tennessee","College/University",2409,1610612749,"Milwaukee Bucks",1,"COL",NA,"MIL","RESOURCE/default_player.png"
2002,14,1,14,"Fred Jones","Oregon","College/University",2410,1610612754,"Indiana Pacers",1,"COL",NA,"IND","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2410.png"
2002,15,1,15,"Bostjan Nachbar","Universo Treviso Basket","Other Team/Club",2411,1610612745,"Houston Rockets",1,"PRO","Italy","HOU","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2411.png"
2002,16,1,16,"Jiri Welsch","KK Olimpija","Other Team/Club",2412,1610612755,"Philadelphia 76ers",1,"PRO","Slovenia","PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2412.png"
2002,17,1,17,"Juan Dixon","Maryland","College/University",2413,1610612764,"Washington Wizards",1,"COL",NA,"WAS","RESOURCE/default_player.png"
2002,18,1,18,"Curtis Borchardt","Stanford","College/University",2414,1610612753,"Orlando Magic",1,"COL",NA,"ORL","RESOURCE/default_player.png"
2002,19,1,19,"Ryan Humphrey","Notre Dame","College/University",2415,1610612762,"Utah Jazz",1,"COL",NA,"UTA","RESOURCE/default_player.png"
2002,20,1,20,"Kareem Rush","Missouri","College/University",2416,1610612761,"Toronto Raptors",1,"COL",NA,"TOR","RESOURCE/default_player.png"
2002,21,1,21,"Qyntel Woods","Northeast Mississippi Community College","College/University",2417,1610612757,"Portland Trail Blazers",1,"COL",NA,"POR","RESOURCE/default_player.png"
2002,22,1,22,"Casey Jacobsen","Stanford","College/University",2418,1610612756,"Phoenix Suns",1,"COL",NA,"PHX","RESOURCE/default_player.png"
2002,23,1,23,"Tayshaun Prince","Kentucky","College/University",2419,1610612765,"Detroit Pistons",1,"COL",NA,"DET","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2419.png"
2002,24,1,24,"Nenad Krstic","KK Partizan","Other Team/Club",2420,1610612751,"Brooklyn Nets",1,"PRO","Serbia","BKN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2420.png"
2002,25,1,25,"Frank Williams","Illinois","College/University",2421,1610612743,"Denver Nuggets",1,"COL",NA,"DEN","RESOURCE/default_player.png"
2002,26,1,26,"John Salmons","Miami (FL)","College/University",2422,1610612759,"San Antonio Spurs",1,"COL",NA,"SAS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2422.png"
2002,27,1,27,"Chris Jefferies","Fresno State","College/University",2423,1610612747,"Los Angeles Lakers",1,"COL",NA,"LAL","RESOURCE/default_player.png"
2002,28,1,28,"Dan Dickau","Gonzaga","College/University",2424,1610612758,"Sacramento Kings",1,"COL",NA,"SAC","RESOURCE/default_player.png"
2002,29,2,1,"Steve Logan","Cincinnati","College/University",2426,1610612744,"Golden State Warriors",0,"COL",NA,"GSW","RESOURCE/default_player.png"
2002,30,2,2,"Roger Mason Jr.","Virginia","College/University",2427,1610612741,"Chicago Bulls",1,"COL",NA,"CHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2427.png"
2002,31,2,3,"Robert Archibald","Illinois","College/University",2425,1610612763,"Memphis Grizzlies",1,"COL",NA,"MEM","RESOURCE/default_player.png"
2002,32,2,4,"Vincent Yarbrough","Tennessee","College/University",2428,1610612743,"Denver Nuggets",1,"COL",NA,"DEN","RESOURCE/default_player.png"
2002,33,2,5,"Dan Gadzuric","California-Los Angeles","College/University",2429,1610612749,"Milwaukee Bucks",1,"COL",NA,"MIL","RESOURCE/default_player.png"
2002,34,2,6,"Carlos Boozer","Duke","College/University",2430,1610612739,"Cleveland Cavaliers",1,"COL",NA,"CLE","RESOURCE/default_player.png"
2002,35,2,7,"Milos Vujanic","KK Partizan","Other Team/Club",2525,1610612752,"New York Knicks",1,"PRO","Serbia","NYK","RESOURCE/default_player.png"
2002,36,2,8,"David Andersen","Virtus Pallacanestro Bologna","Other Team/Club",2431,1610612737,"Atlanta Hawks",1,"PRO","Italy","ATL","RESOURCE/default_player.png"
2002,37,2,9,"Tito Maddox","Fresno State","College/University",2432,1610612745,"Houston Rockets",1,"COL",NA,"HOU","RESOURCE/default_player.png"
2002,38,2,10,"Rod Grizzard","Alabama","College/University",2433,1610612764,"Washington Wizards",0,"COL",NA,"WAS","RESOURCE/default_player.png"
2002,39,2,11,"Juan Carlos Navarro","FC Barcelona Basquet","Other Team/Club",2434,1610612764,"Washington Wizards",1,"PRO","Spain","WAS","RESOURCE/default_player.png"
2002,40,2,12,"Mario Kasun","Skyliners Frankfurt","Other Team/Club",2435,1610612746,"Los Angeles Clippers",1,"PRO","Germany","LAC","RESOURCE/default_player.png"
2002,41,2,13,"Flip Murray","Shaw","College/University",2436,1610612749,"Milwaukee Bucks",1,"COL",NA,"MIL","RESOURCE/default_player.png"
2002,42,2,14,"Jason Jennings","Arkansas State","College/University",2438,1610612757,"Portland Trail Blazers",0,"COL",NA,"POR","RESOURCE/default_player.png"
2002,43,2,15,"Lonny Baxter","Maryland","College/University",2437,1610612741,"Chicago Bulls",1,"COL",NA,"CHI","RESOURCE/default_player.png"
2002,44,2,16,"Sam Clancy","Southern California","College/University",2439,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","RESOURCE/default_player.png"
2002,45,2,17,"Matt Barnes","California-Los Angeles","College/University",2440,1610612763,"Memphis Grizzlies",1,"COL",NA,"MEM","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2440.png"
2002,46,2,18,"Jamal Sampson","California","College/University",2441,1610612762,"Utah Jazz",1,"COL",NA,"UTA","RESOURCE/default_player.png"
2002,47,2,19,"Chris Owens","Texas","College/University",2442,1610612749,"Milwaukee Bucks",1,"COL",NA,"MIL","RESOURCE/default_player.png"
2002,48,2,20,"Peter Fehse","SV Halle","Other Team/Club",2526,1610612760,"Oklahoma City Thunder",0,"PRO","Germany","OKC","RESOURCE/default_player.png"
2002,49,2,21,"Darius Songaila","Wake Forest","College/University",2443,1610612738,"Boston Celtics",1,"COL",NA,"BOS","RESOURCE/default_player.png"
2002,50,2,22,"Federico Kammerichs","Club Ourense Baloncesto","Other Team/Club",2444,1610612757,"Portland Trail Blazers",0,"PRO","Spain","POR","RESOURCE/default_player.png"
2002,51,2,23,"Marcus Taylor","Michigan State","College/University",2445,1610612750,"Minnesota Timberwolves",0,"COL",NA,"MIN","RESOURCE/default_player.png"
2002,52,2,24,"Rasual Butler","La Salle","College/University",2446,1610612748,"Miami Heat",1,"COL",NA,"MIA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2446.png"
2002,53,2,25,"Tamar Slay","Marshall","College/University",2447,1610612751,"Brooklyn Nets",1,"COL",NA,"BKN","RESOURCE/default_player.png"
2002,54,2,26,"Mladen Sekularac","KK FMP","Other Team/Club",2448,1610612742,"Dallas Mavericks",0,"PRO","Serbia","DAL","RESOURCE/default_player.png"
2002,55,2,27,"Luis Scola","Saski Baskonia","Other Team/Club",2449,1610612759,"San Antonio Spurs",1,"PRO","Spain","SAS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2449.png"
2002,56,2,28,"Randy Holcomb","San Diego State","College/University",2450,1610612759,"San Antonio Spurs",1,"COL",NA,"SAS","RESOURCE/default_player.png"
2002,57,2,29,"Corsley Edwards","Central Connecticut State","College/University",2451,1610612758,"Sacramento Kings",1,"COL",NA,"SAC","RESOURCE/default_player.png"
2001,1,1,1,"Kwame Brown","Glynn Academy","High School",2198,1610612764,"Washington Wizards",1,"HS",NA,"WAS","RESOURCE/default_player.png"
2001,2,1,2,"Tyson Chandler","Dominguez","High School",2199,1610612746,"Los Angeles Clippers",1,"HS",NA,"LAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2199.png"
2001,3,1,3,"Pau Gasol","FC Barcelona Basquet","Other Team/Club",2200,1610612737,"Atlanta Hawks",1,"PRO","Spain","ATL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2200.png"
2001,4,1,4,"Eddy Curry","Thornwood","High School",2201,1610612741,"Chicago Bulls",1,"HS",NA,"CHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2201.png"
2001,5,1,5,"Jason Richardson","Michigan State","College/University",2202,1610612744,"Golden State Warriors",1,"COL",NA,"GSW","RESOURCE/default_player.png"
2001,6,1,6,"Shane Battier","Duke","College/University",2203,1610612763,"Memphis Grizzlies",1,"COL",NA,"MEM","RESOURCE/default_player.png"
2001,7,1,7,"Eddie Griffin","Seton Hall","College/University",2204,1610612751,"Brooklyn Nets",1,"COL",NA,"BKN","RESOURCE/default_player.png"
2001,8,1,8,"DeSagana Diop","Oak Hill Academy","High School",2205,1610612739,"Cleveland Cavaliers",1,"HS",NA,"CLE","RESOURCE/default_player.png"
2001,9,1,9,"Rodney White","North Carolina-Charlotte","College/University",2206,1610612765,"Detroit Pistons",1,"COL",NA,"DET","RESOURCE/default_player.png"
2001,10,1,10,"Joe Johnson","Arkansas","College/University",2207,1610612738,"Boston Celtics",1,"COL",NA,"BOS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2207.png"
2001,11,1,11,"Kedrick Brown","Northwest Florida State","College/University",2208,1610612738,"Boston Celtics",1,"COL",NA,"BOS","RESOURCE/default_player.png"
2001,12,1,12,"Vladimir Radmanovic","KK FMP","Other Team/Club",2209,1610612760,"Oklahoma City Thunder",1,"PRO","Serbia","OKC","RESOURCE/default_player.png"
2001,13,1,13,"Richard Jefferson","Arizona","College/University",2210,1610612745,"Houston Rockets",1,"COL",NA,"HOU","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2210.png"
2001,14,1,14,"Troy Murphy","Notre Dame","College/University",2211,1610612744,"Golden State Warriors",1,"COL",NA,"GSW","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2211.png"
2001,15,1,15,"Steven Hunter","DePaul","College/University",2212,1610612753,"Orlando Magic",1,"COL",NA,"ORL","RESOURCE/default_player.png"
2001,16,1,16,"Kirk Haston","Indiana","College/University",2213,1610612766,"New Orleans Pelicans",1,"COL",NA,"NOP","RESOURCE/default_player.png"
2001,17,1,17,"Michael Bradley","Villanova","College/University",2214,1610612761,"Toronto Raptors",1,"COL",NA,"TOR","RESOURCE/default_player.png"
2001,18,1,18,"Jason Collins","Stanford","College/University",2215,1610612745,"Houston Rockets",1,"COL",NA,"HOU","RESOURCE/default_player.png"
2001,19,1,19,"Zach Randolph","Michigan State","College/University",2216,1610612757,"Portland Trail Blazers",1,"COL",NA,"POR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2216.png"
2001,20,1,20,"Brendan Haywood","North Carolina","College/University",2217,1610612739,"Cleveland Cavaliers",1,"COL",NA,"CLE","RESOURCE/default_player.png"
2001,21,1,21,"Joseph Forte","North Carolina","College/University",2218,1610612738,"Boston Celtics",1,"COL",NA,"BOS","RESOURCE/default_player.png"
2001,22,1,22,"Jeryl Sasser","Southern Methodist","College/University",2219,1610612753,"Orlando Magic",1,"COL",NA,"ORL","RESOURCE/default_player.png"
2001,23,1,23,"Brandon Armstrong","Pepperdine","College/University",2220,1610612745,"Houston Rockets",1,"COL",NA,"HOU","RESOURCE/default_player.png"
2001,24,1,24,"Raul Lopez","Real Madrid Baloncesto","Other Team/Club",2221,1610612762,"Utah Jazz",1,"PRO","Spain","UTA","RESOURCE/default_player.png"
2001,25,1,25,"Gerald Wallace","Alabama","College/University",2222,1610612758,"Sacramento Kings",1,"COL",NA,"SAC","RESOURCE/default_player.png"
2001,26,1,26,"Samuel Dalembert","Seton Hall","College/University",2223,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2223.png"
2001,27,1,27,"Jamaal Tinsley","Iowa State","College/University",2224,1610612763,"Memphis Grizzlies",1,"COL",NA,"MEM","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2224.png"
2001,28,1,28,"Tony Parker","Paris Basket Racing","Other Team/Club",2225,1610612759,"San Antonio Spurs",1,"PRO","France","SAS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2225.png"
2001,29,2,1,"Trenton Hassell","Austin Peay","College/University",2239,1610612741,"Chicago Bulls",1,"COL",NA,"CHI","RESOURCE/default_player.png"
